x_um,E_CB_eV,E_VB_eV,E_Fn_eV,E_Fp_eV,n_cm3,p_cm3,Jn_mA_cm2,Jp_mA_cm2,Jtotal_mA_cm2
0.22999999999999998,0.10594975354875852,-3.094050246451242,1.249000902703301e-16,4.440892098500626e-16,9.71694103057547e+17,6.470672417982686e-33,-1.558969787566535e-28,6.371140784235888e-63,-1.558969787566535e-28
0.23055555555555557,0.10593025069918605,-3.094069749300814,1.5265566588595902e-16,4.440892098500626e-16,9.724319814265563e+17,6.465762491837449e-33,-1.558969787566535e-28,6.368977218336822e-63,-1.558969787566535e-28
0.2311111111111111,0.10591126109580556,-3.0940887389041944,1.6653345369377348e-16,8.881784197001252e-16,9.731509798369965e+17,6.460985357507487e-33,-1.558969787566535e-28,6.36885723829049e-63,-1.558969787566535e-28
0.23166666666666663,0.10589277135274355,-3.094107228647257,1.6653345369377348e-16,-0.0,9.738515629710263e+17,6.456337362327559e-33,-1.558969787566535e-28,6.369091691358863e-63,-1.558969787566535e-28
0.2322222222222222,0.10587476842696869,-3.0941252315730314,1.8041124150158794e-16,4.440892098500626e-16,9.745341850309138e+17,6.451814957287988e-33,-1.558969787566535e-28,6.370478111182048e-63,-1.558969787566535e-28
0.23277777777777778,0.10585723960983567,-3.0941427603901643,1.6653345369377348e-16,4.440892098500626e-16,9.751992899247014e+17,6.447414693930296e-33,-1.558969787566535e-28,6.370066863104281e-63,-1.558969787566535e-28
0.23333333333333334,0.1058401725188215,-3.0941598274811786,1.249000902703301e-16,4.440892098500626e-16,9.758473114514058e+17,6.44313322134311e-33,-1.558969787566535e-28,6.369182890419269e-63,-1.558969787566535e-28
0.2338888888888889,0.10582355508944907,-3.094176444910551,1.5265566588595902e-16,4.440892098500626e-16,9.76478673485611e+17,6.438967283255862e-33,-1.558969787566535e-28,6.370156237752214e-63,-1.558969787566535e-28
0.23444444444444443,0.10580737556739606,-3.094192624432604,2.0816681711721685e-16,8.881784197001252e-16,9.77093790161215e+17,6.434913715226343e-33,-1.558969787566535e-28,6.370394337482876e-63,-1.558969787566535e-28
0.235,0.10579162250078444,-3.094208377499216,1.5265566588595902e-16,-4.440892098500626e-16,9.776930660542173e+17,6.430969441919278e-33,-1.558969787566535e-28,6.369786818255078e-63,-1.558969787566535e-28
0.23555555555555555,0.10577628473264938,-3.0942237152673506,1.5265566588595902e-16,8.881784197001252e-16,9.78276896364331e+17,6.427131474470883e-33,-1.558969787566535e-28,6.372139075459648e-63,-1.558969787566535e-28
0.2361111111111111,0.105761351393581,-3.094238648606419,1.6653345369377348e-16,4.440892098500626e-16,9.788456670953267e+17,6.423396907940378e-33,-1.558969787566535e-28,6.370333113372e-63,-1.558969787566535e-28
0.23666666666666664,0.10574681189453844,-3.0942531881054616,1.3877787807814457e-16,-0.0,9.793997552339487e+17,6.419762918839168e-33,-1.558969787566535e-28,6.370207592856519e-63,-1.558969787566535e-28
0.2372222222222222,0.10573265591983133,-3.0942673440801687,1.6653345369377348e-16,-0.0,9.799395289272959e+17,6.416226762740894e-33,-1.558969787566535e-28,6.369920759119767e-63,-1.558969787566535e-28
0.23777777777777778,0.10571887342026609,-3.094281126579734,2.0816681711721685e-16,4.440892098500626e-16,9.804653476585344e+17,6.41278577196667e-33,-1.558969787566535e-28,6.369569987865222e-63,-1.558969787566535e-28
0.23833333333333334,0.10570545460645309,-3.094294545393547,1.6653345369377348e-16,4.440892098500626e-16,9.80977562420874e+17,6.409437353342208e-33,-1.558969787566535e-28,6.372508829151655e-63,-1.558969787566535e-28
0.2388888888888889,0.10569238994227265,-3.0943076100577276,1.942890293094024e-16,8.881784197001252e-16,9.814765158896836e+17,6.406178986026355e-33,-1.558969787566535e-28,6.373090854161623e-63,-1.558969787566535e-28
0.23944444444444443,0.10567967013849472,-3.0943203298615054,1.1102230246251565e-16,-0.0,9.81962542592683e+17,6.403008219407259e-33,-1.558969787566535e-28,6.373373612864043e-63,-1.558969787566535e-28
0.24,0.10566728614655174,-3.0943327138534484,9.71445146547012e-17,-0.0,9.824359690781217e+17,6.399922671063155e-33,-1.558969787566535e-28,6.376054353793268e-63,-1.558969787566535e-28
0.24055555555555552,0.10565522915245856,-3.094344770847542,1.8041124150158794e-16,4.440892098500626e-16,9.828971140808945e+17,6.396920024788486e-33,-1.558969787566535e-28,6.375429977647068e-63,-1.558969787566535e-28
0.2411111111111111,0.10564349057087863,-3.0943565094291214,1.5265566588595902e-16,4.440892098500626e-16,9.833462886865087e+17,6.393998028679584e-33,-1.558969787566535e-28,6.37566036138723e-63,-1.558969787566535e-28
0.24166666666666664,0.10563206203933279,-3.0943679379606674,2.0816681711721685e-16,4.440892098500626e-16,9.837837964928815e+17,6.391154493279397e-33,-1.558969787566535e-28,6.373830838193107e-63,-1.558969787566535e-28
0.24222222222222223,0.10562093541254669,-3.0943790645874536,2.220446049250313e-16,-0.0,9.842099337698868e+17,6.388387289780208e-33,-1.558969787566535e-28,6.373443495980264e-63,-1.558969787566535e-28
0.2427777777777778,0.10561010275693539,-3.094389897243065,2.0816681711721685e-16,4.440892098500626e-16,9.846249896166367e+17,6.385694348280772e-33,-1.558969787566535e-28,6.376245265204691e-63,-1.558969787566535e-28
0.24333333333333332,0.10559955634522106,-3.094400443654779,1.6653345369377348e-16,4.440892098500626e-16,9.850292461164467e+17,6.383073656096936e-33,-1.558969787566535e-28,6.375254893272843e-63,-1.558969787566535e-28
0.24388888888888885,0.10558928865118117,-3.094410711348819,1.5265566588595902e-16,-0.0,9.854229784894758e+17,6.380523256123933e-33,-1.558969787566535e-28,6.374410841644867e-63,-1.558969787566535e-28
0.24444444444444444,0.10557929234452501,-3.094420707655475,1.5265566588595902e-16,4.440892098500626e-16,9.858064552429732e+17,6.37804124524756e-33,-1.558969787566535e-28,6.37216355242946e-63,-1.558969787566535e-28
0.245,0.10556956028589448,-3.0944304397141056,1.3877787807814457e-16,-0.0,9.861799383191724e+17,6.375625772805038e-33,-1.558969787566535e-28,6.372715046216552e-63,-1.558969787566535e-28
0.24555555555555553,0.10556008552198765,-3.0944399144780124,1.6653345369377348e-16,-0.0,9.865436832407675e+17,6.373275039090793e-33,-1.558969787566535e-28,6.37029748058221e-63,-1.558969787566535e-28
0.2461111111111111,0.10555086128080154,-3.094449138719199,1.942890293094024e-16,4.440892098500626e-16,9.868979392539784e+17,6.370987293907822e-33,-1.558969787566535e-28,6.371512454022968e-63,-1.558969787566535e-28
0.24666666666666665,0.10554188096699174,-3.0944581190330083,1.249000902703301e-16,4.440892098500626e-16,9.87242949469211e+17,6.368760835163641e-33,-1.558969787566535e-28,6.371094913691933e-63,-1.558969787566535e-28
0.24722222222222223,0.10553313815734688,-3.0944668618426534,2.220446049250313e-16,-0.0,9.875789509992733e+17,6.366594007505981e-33,-1.558969787566535e-28,6.369190707345824e-63,-1.558969787566535e-28
0.2477777777777778,0.1055246265963734,-3.0944753734036268,8.326672684688674e-17,-0.0,9.87906175095182e+17,6.364485201001185e-33,-1.558969787566535e-28,6.367961382345182e-63,-1.558969787566535e-28
0.24833333333333332,0.10551634019199146,-3.0944836598080085,8.326672684688674e-17,-0.0,9.882248472795502e+17,6.362432849851671e-33,-1.558969787566535e-28,6.368712218245351e-63,-1.558969787566535e-28
0.24888888888888885,0.1055082730113352,-3.094491726988665,9.71445146547012e-17,4.440892098500626e-16,9.885351874775571e+17,6.360435431150205e-33,-1.558969787566535e-28,6.366489616345553e-63,-1.558969787566535e-28
0.24944444444444444,0.10550041927665876,-3.0944995807233413,8.326672684688674e-17,4.440892098500626e-16,9.888374101455117e+17,6.358491463673142e-33,-1.558969787566535e-28,6.365647791944173e-63,-1.558969787566535e-28
0.25,0.10549277336134383,-3.0945072266386564,2.220446049250313e-16,4.440892098500626e-16,9.891317243970249e+17,6.356599506707549e-33,-1.558969787566535e-28,6.363012839476213e-63,-1.558969787566535e-28
0.25055555555555553,0.10548532978600589,-3.0945146702139943,1.6653345369377348e-16,4.440892098500626e-16,9.894183341267835e+17,6.354758158913693e-33,-1.558969787566535e-28,6.363898449179223e-63,-1.558969787566535e-28
0.2511111111111111,0.1054780832146992,-3.094521916785301,1.6653345369377348e-16,4.440892098500626e-16,9.89697438131975e+17,6.352966057220975e-33,-1.558969787566535e-28,6.366554560720993e-63,-1.558969787566535e-28
0.25166666666666665,0.10547102845121492,-3.0945289715487854,2.0816681711721685e-16,4.440892098500626e-16,9.899692302313494e+17,6.351221875756283e-33,-1.558969787566535e-28,6.366148277607945e-63,-1.558969787566535e-28
0.25222222222222224,0.1054641604354728,-3.0945358395645273,6.938893903907228e-17,-0.0,9.902338993819519e+17,6.349524324803821e-33,-1.558969787566535e-28,6.367948867464779e-63,-1.558969787566535e-28
0.2527777777777777,0.10545747424000412,-3.094542525759996,1.6653345369377348e-16,4.440892098500626e-16,9.90491629793541e+17,6.34787214979446e-33,-1.558969787566535e-28,6.37053734278805e-63,-1.558969787566535e-28
0.2533333333333333,0.1054509650665208,-3.0945490349334794,1.249000902703301e-16,-0.0,9.907426010407204e+17,6.34626413032639e-33,-1.558969787566535e-28,6.37257172424831e-63,-1.558969787566535e-28
0.2538888888888889,0.10544462824257345,-3.094555371757427,2.220446049250313e-16,4.440892098500626e-16,9.909869881728072e+17,6.34469907921186e-33,-1.558969787566535e-28,6.371591974997137e-63,-1.558969787566535e-28
0.2544444444444444,0.10543845921829159,-3.0945615407817084,1.3877787807814457e-16,4.440892098500626e-16,9.912249618214381e+17,6.34317584155397e-33,-1.558969787566535e-28,6.369887999830265e-63,-1.558969787566535e-28
0.255,0.10543245356320752,-3.0945675464367928,1.5265566588595902e-16,4.440892098500626e-16,9.914566883059981e+17,6.341693293848004e-33,-1.558969787566535e-28,6.369242743255637e-63,-1.558969787566535e-28
0.25555555555555554,0.10542660696315947,-3.094573393036841,1.3877787807814457e-16,4.440892098500626e-16,9.916823297368069e+17,6.34025034311101e-33,-1.558969787566535e-28,6.368050305848857e-63,-1.558969787566535e-28
0.2561111111111111,0.10542091521727431,-3.0945790847827257,1.942890293094024e-16,4.440892098500626e-16,9.919020441161706e+17,6.33884592603436e-33,-1.558969787566535e-28,6.369553117779138e-63,-1.558969787566535e-28
0.25666666666666665,0.10541537423502545,-3.0945846257649747,1.942890293094024e-16,8.881784197001252e-16,9.92115985437296e+17,6.337479008162045e-33,-1.558969787566535e-28,6.371321974296425e-63,-1.558969787566535e-28
0.25722222222222224,0.10540998003336594,-3.0945900199666343,1.5265566588595902e-16,-0.0,9.923243037811151e+17,6.336148583092563e-33,-1.558969787566535e-28,6.37313294734451e-63,-1.558969787566535e-28
0.2577777777777777,0.10540472873393425,-3.094595271266066,1.6653345369377348e-16,-0.0,9.925271454110222e+17,6.334853671702058e-33,-1.558969787566535e-28,6.3726058135187e-63,-1.558969787566535e-28
0.2583333333333333,0.10539961656033114,-3.094600383439669,1.942890293094024e-16,4.440892098500626e-16,9.927246528655561e+17,6.333593321392383e-33,-1.558969787566535e-28,6.370781667874862e-63,-1.558969787566535e-28
0.2588888888888889,0.10539463983546588,-3.0946053601645342,1.8041124150158794e-16,4.440892098500626e-16,9.929169650490836e+17,6.332366605358726e-33,-1.558969787566535e-28,6.369101963957855e-63,-1.558969787566535e-28
0.2594444444444444,0.10538979497897044,-3.09461020502103,1.5265566588595902e-16,-4.440892098500626e-16,9.931042173204803e+17,6.331172621878074e-33,-1.558969787566535e-28,6.3718054615597e-63,-1.558969787566535e-28
0.26,0.10538507850467937,-3.094614921495321,1.942890293094024e-16,-0.0,9.932865415798701e+17,6.330010493618868e-33,-1.558969787566535e-28,6.373176780685637e-63,-1.558969787566535e-28
0.26055555555555554,0.10538048701817393,-3.094619512981826,1.8041124150158794e-16,4.440892098500626e-16,9.934640663534382e+17,6.328879366970597e-33,-1.558969787566535e-28,6.372347847951139e-63,-1.558969787566535e-28
0.2611111111111111,0.10537601721438955,-3.0946239827856106,1.6653345369377348e-16,-0.0,9.93636916876356e+17,6.327778411390747e-33,-1.558969787566535e-28,6.373557011886046e-63,-1.558969787566535e-28
0.26166666666666666,0.10537166587528429,-3.094628334124716,1.6653345369377348e-16,-0.0,9.938052151738372e+17,6.32670681877149e-33,-1.558969787566535e-28,6.371007404840943e-63,-1.558969787566535e-28
0.26222222222222225,0.10536742986756775,-3.0946325701324326,1.6653345369377348e-16,-0.0,9.939690801403496e+17,6.325663802824877e-33,-1.558969787566535e-28,6.368815081586063e-63,-1.558969787566535e-28
0.2627777777777777,0.10536330614048711,-3.094636693859513,1.3877787807814457e-16,4.440892098500626e-16,9.941286276170772e+17,6.324648598483744e-33,-1.558969787566535e-28,6.369201521206557e-63,-1.558969787566535e-28
0.2633333333333333,0.10535929172367009,-3.09464070827633,2.0816681711721685e-16,-0.0,9.942839704676184e+17,6.323660461320685e-33,-1.558969787566535e-28,6.367729325954744e-63,-1.558969787566535e-28
0.2638888888888889,0.10535538372502362,-3.0946446162749766,1.942890293094024e-16,4.440892098500626e-16,9.944352186519213e+17,6.322698666982434e-33,-1.558969787566535e-28,6.367784655698606e-63,-1.558969787566535e-28
0.2644444444444444,0.10535157932868683,-3.094648420671313,1.942890293094024e-16,4.440892098500626e-16,9.945824792985544e+17,6.321762510642015e-33,-1.558969787566535e-28,6.367906503640155e-63,-1.558969787566535e-28
0.265,0.10534787579303645,-3.094652124206964,1.3877787807814457e-16,-0.0,9.947258567752696e+17,6.320851306463494e-33,-1.558969787566535e-28,6.367409675118201e-63,-1.558969787566535e-28
0.26555555555555554,0.10534427044874395,-3.0946557295512562,1.5265566588595902e-16,4.440892098500626e-16,9.948654527579596e+17,6.319964387084425e-33,-1.558969787566535e-28,6.365994455063745e-63,-1.558969787566535e-28
0.26611111111111113,0.10534076069688231,-3.094659239303118,1.6653345369377348e-16,4.440892098500626e-16,9.95001366297991e+17,6.319101103111341e-33,-1.558969787566535e-28,6.370175666128207e-63,-1.558969787566535e-28
0.26666666666666666,0.10533734400708222,-3.094662655992918,1.942890293094024e-16,4.440892098500626e-16,9.951336938879718e+17,6.318260822629482e-33,-1.558969787566535e-28,6.36841570382654e-63,-1.558969787566535e-28
0.26722222222222214,0.1053340179157366,-3.0946659820842637,1.5265566588595902e-16,-0.0,9.952625295259302e+17,6.317442930726963e-33,-1.558969787566535e-28,6.365459105701506e-63,-1.558969787566535e-28
0.2677777777777777,0.10533078002425,-3.09466921997575,1.5265566588595902e-16,4.440892098500626e-16,9.953879647780588e+17,6.316646829030953e-33,-1.558969787566535e-28,6.363651231133058e-63,-1.558969787566535e-28
0.2683333333333333,0.10532762799733314,-3.094672372002667,1.249000902703301e-16,-0.0,9.955100888399567e+17,6.315871935258582e-33,-1.558969787566535e-28,6.363782373168137e-63,-1.558969787566535e-28
0.2688888888888889,0.10532455956134262,-3.0946754404386576,1.5265566588595902e-16,-0.0,9.956289885964063e+17,6.315117682777484e-33,-1.558969787566535e-28,6.363822032045464e-63,-1.558969787566535e-28
0.26944444444444443,0.10532157250266311,-3.094678427497337,1.5265566588595902e-16,-0.0,9.957447486797236e+17,6.314383520181957e-33,-1.558969787566535e-28,6.361809695210152e-63,-1.558969787566535e-28
0.27,0.10531866466613188,-3.0946813353338682,1.6653345369377348e-16,4.440892098500626e-16,9.958574515267205e+17,6.313668910878518e-33,-1.558969787566535e-28,6.359897380225974e-63,-1.558969787566535e-28
0.27055555555555555,0.10531583395350391,-3.094684166046496,1.1102230246251565e-16,4.440892098500626e-16,9.959671774342971e+17,6.31297333268366e-33,-1.558969787566535e-28,6.358994296553483e-63,-1.558969787566535e-28
0.27111111111111114,0.10531307832195758,-3.0946869216780426,1.3877787807814457e-16,4.440892098500626e-16,9.960740046136897e+17,6.312296277433192e-33,-1.558969787566535e-28,6.358641584969228e-63,-1.558969787566535e-28
0.27166666666666667,0.10531039578263912,-3.0946896042173613,1.5265566588595902e-16,4.440892098500626e-16,9.961780092433807e+17,6.311637250601827e-33,-1.558969787566535e-28,6.362027893921078e-63,-1.558969787566535e-28
0.27222222222222214,0.1053077843992436,-3.0946922156007566,1.942890293094024e-16,4.440892098500626e-16,9.962792655208198e+17,6.310995770933856e-33,-1.558969787566535e-28,6.362828004329433e-63,-1.558969787566535e-28
0.27277777777777773,0.10530524228663302,-3.094694757713367,1.1102230246251565e-16,4.440892098500626e-16,9.963778457128443e+17,6.31037137008261e-33,-1.558969787566535e-28,6.359941136963374e-63,-1.558969787566535e-28
0.2733333333333333,0.10530276760949142,-3.0946972323905086,1.6653345369377348e-16,4.440892098500626e-16,9.964738202048815e+17,6.309763592261934e-33,-1.558969787566535e-28,6.360221397003609e-63,-1.558969787566535e-28
0.2738888888888889,0.10530035858101372,-3.0946996414189867,2.0816681711721685e-16,4.440892098500626e-16,9.965672575489389e+17,6.30917199390544e-33,-1.558969787566535e-28,6.358917671518237e-63,-1.558969787566535e-28
0.27444444444444444,0.10529801346162987,-3.0947019865383703,1.942890293094024e-16,4.440892098500626e-16,9.966582245104308e+17,6.308596143336323e-33,-1.558969787566535e-28,6.359640672347197e-63,-1.558969787566535e-28
0.275,0.10529573055776242,-3.0947042694422375,1.6653345369377348e-16,4.440892098500626e-16,9.967467861138346e+17,6.308035620445825e-33,-1.558969787566535e-28,6.359818475373315e-63,-1.558969787566535e-28
