thickness_nm,thickness_um,alpha_L,absorbed_fraction,J_OWS_mA_cm2,U_H_V_vs_RHE,U_O_V_vs_RHE,contact_separation_V,eta_H_V,eta_O_V,Jgen_mA_cm2,utilization_percent,SRH_mA_cm2,counterflow_mA_cm2,band_bending_H_V,band_bending_O_V,QFL_center_split_V,BVP_residual,current_budget_residual_A_m2,status
100.0,0.09999999999999999,0.09999999999999999,0.09516258196404037,0.2137487594490136,-0.23299537358008546,1.5621961441183438,1.7951915176984292,-0.23299537358008546,0.33319614411834375,0.28015136489823556,76.29759702461467,3.410383655907031e-06,0.06639919506558054,-0.00021588653800574953,0.14978411346199427,2.244840287668041,1.213240433755846e-08,-1.4477308241112041e-13,ok
125.89254117941675,0.12589254117941676,0.12589254117941676,0.11829041083457881,0.23158032255668645,-0.2364747252414726,1.5635880661799564,1.8000627914214289,-0.2364747252414726,0.3345880661799563,0.34823792467298537,66.50060379671547,5.392797549588372e-06,0.1166522093191257,0.043505576800714096,0.19350557680071412,2.293664104104262,2.8825492507462488e-08,-3.763656053479281e-12,ok
158.4893192461114,0.15848931924611137,0.15848931924611137,0.14656792095974813,0.2577047803608151,-0.24111627133180796,1.5654448989873126,1.8065611703191207,-0.24111627133180796,0.33644489898731256,0.4314847523019728,59.725118671276135,7.168246475611507e-06,0.17377280369617845,0.11277457580353256,0.2627745758035326,2.36750901453991,7.308598322958141e-08,-1.496314183668801e-11,ok
199.526231496888,0.19952623149688797,0.19952623149688797,0.1808812661794098,0.2981403154177732,-0.24744547220393515,1.567976828263444,1.8154223004673793,-0.24744547220393515,0.338976828263444,0.5325006169318864,55.98872676158967,9.157685092464552e-06,0.2343511438336408,0.21979581539976656,0.36979581539976636,2.480526679202212,1.938596825578589e-07,-4.6199488679121714e-11,ok
251.18864315095806,0.25118864315095807,0.25118864315095807,0.22212438319015504,0.3546947609033931,-0.25498827113641426,1.5709941909471175,1.8259824620835317,-0.25498827113641426,0.34199419094711736,0.6539171998445276,54.24154021147076,1.5045950118218262e-05,0.29920739300147015,0.29612800143678797,0.446128001436788,2.5733752634715943,2.924802584002557e-07,-1.0453904408791459e-10,ok
316.2277660168379,0.31622776601683794,0.31622776601683794,0.2711065858899754,0.42546342705027734,-0.26288850464482794,1.5741544893582384,1.8370429940030664,-0.26288850464482794,0.34515448935823834,0.7981170592731219,53.30839907591555,3.390860477193561e-05,0.37261972363791773,0.30905394728788405,0.45905394728788407,2.613130765375969,2.9605851053330064e-07,-1.9845103338411718e-10,ok
398.10717055349727,0.3981071705534973,0.3981071705534973,0.3284099508721994,0.5083948032653243,-0.27062198666084974,1.5772480441045211,1.8478700307653708,-0.27062198666084974,0.34824804410452104,0.9668137842011832,52.58456298131688,8.790530331890506e-05,0.4583310756695952,0.30805890906940536,0.4580589090694054,2.6398281546256532,2.983703367836543e-07,-3.7055158941257105e-10,ok
501.1872336272724,0.5011872336272724,0.5011872336272724,0.3941890065919983,0.6034663448419351,-0.27806686396667435,1.5802261221848903,1.8582929861515647,-0.27806686396667435,0.35122612218489024,1.1604622945850473,52.00223632063115,0.00023341378019811973,0.5567625360316268,0.30400325869420386,0.4540032586942039,2.6607450510591035,2.9811310276750756e-07,-6.871276880815458e-10,ok
630.9573444801932,0.6309573444801931,0.6309573444801931,0.46791782882941413,0.7098198330305678,-0.2851161227899542,1.5830459251911084,1.8681620479810626,-0.2851161227899542,0.35404592519110833,1.3775143097348306,51.52903516241563,0.0005903547025400131,0.6671041221280563,0.2996669093856632,0.4496669093856632,2.6781574681921505,2.999790544942083e-07,-1.2633369905756808e-09,ok
794.3282347242816,0.7943282347242817,0.7943282347242817,0.5481153065695885,0.8251602586593016,-0.2916549467040317,1.5856615321332164,1.877316478837248,-0.2916549467040317,0.3566615321332163,1.6136095520727871,51.13754176772995,0.001392977937505158,0.7870563157057451,0.2956164783113887,0.4456164783113885,2.6931824338960904,2.9867277123527765e-07,-2.297646517490648e-09,ok
