thickness_nm,thickness_um,alpha_L,absorbed_fraction,J_OWS_mA_cm2,U_H_V_vs_RHE,U_O_V_vs_RHE,contact_separation_V,eta_H_V,eta_O_V,Jgen_mA_cm2,utilization_percent,SRH_mA_cm2,counterflow_mA_cm2,band_bending_H_V,band_bending_O_V,QFL_center_split_V,BVP_residual,current_budget_residual_A_m2,status,source
79.24465962305565,0.0792446596230556,0.0792446596230556,0.0761861231610276,0.1902754921065309,-0.2279440486876701,1.5601753141530057,1.788119362840676,-0.2279440486876701,0.3311753141530056,0.224286121176622,84.83605276524972,1.746528013423323e-06,0.0340088825420143,-0.0280260175528057,0.1219739824471942,2.20856238628222,5.058939036270284e-09,6.326050794314142e-13,ok,refined
79.43282347242814,0.0794328234724281,0.0794328234724281,0.076359935183115,0.1905530356077323,-0.2280073403384215,1.560200634867993,1.7882079752064148,-0.2280073403384215,0.3312006348679932,0.2247978104794815,84.76641084772717,1.7594856982309963e-06,0.0342430153859877,-0.0278028251648645,0.1221971748351354,2.208888920467346,5.104617036698801e-09,6.31272811801864e-13,ok,full
85.56641520808903,0.085566415208089,0.085566415208089,0.0820078276116617,0.1989143534749222,-0.2298720754912959,1.5609466449015534,1.7908187203928494,-0.2298720754912959,0.3319466449015533,0.2414247739350723,82.39185657409679,2.210017690640283e-06,0.042508210442405,-0.0202375538256378,0.1297624461743621,2.21953292456025,6.7612134307918756e-09,5.442313266712517e-13,ok,refined
92.39248987111452,0.0923924898711145,0.0923924898711145,0.0882527722425645,0.2067053579092057,-0.231540390944527,1.5616140693535263,1.7931544602980534,-0.231540390944527,0.3326140693535262,0.2598094134220762,79.56038050607516,2.762940586310174e-06,0.0531012925722527,-0.0111568827578575,0.1388431172421425,2.2314260640483545,9.025920707063436e-09,3.144151605738444e-13,ok,refined
99.76311574844397,0.0997631157484439,0.0997631157484439,0.0949482148403937,0.2135514419080431,-0.2329552696193998,1.5621801003299978,1.7951353699493977,-0.2329552696193998,0.3331801003299977,0.2795202844773449,76.39926465707052,3.3901321573980123e-06,0.065965452437157,-0.0005696207096597,0.1494303792903403,2.244418818439363,1.20255543247314e-08,-1.2656542480726785e-13,ok,refined
100.0,0.0999999999999999,0.0999999999999999,0.0951625819640403,0.2137487594490136,-0.2329953735800854,1.5621961441183438,1.7951915176984292,-0.2329953735800854,0.3331961441183437,0.2801513648982355,76.29759702461467,3.410383655907031e-06,0.0663991950655805,-0.0002158865380057,0.1497841134619942,2.244840287668041,1.213240433755846e-08,-1.4477308241112041e-13,ok,full
107.72173450159414,0.1077217345015941,0.1077217345015941,0.102122590023428,0.219603137370859,-0.2341687090454025,1.562665541617675,1.7968342506630772,-0.2341687090454025,0.3336655416176746,0.3006410964428986,73.04494959908742,4.059353079415021e-06,0.0810338997190464,0.0117741686352201,0.1617741686352202,2.2587644450525546,1.600265996129752e-08,-8.637535131583718e-13,ok,refined
116.31525335768129,0.1163152533576812,0.1163152533576812,0.1098054577614561,0.225317891745854,-0.2352842775291606,1.563111827159874,1.7983961046890349,-0.2352842775291606,0.334111827159874,0.323258871609555,69.7019978520503,4.730586967097733e-06,0.0979362492769345,0.0261658445196562,0.1761658445196562,2.274821047402241,2.1324319843272666e-08,-2.006395050102583e-12,ok,refined
125.594321575479,0.125594321575479,0.125594321575479,0.1180274285388207,0.2313796510548104,-0.2364370806255515,1.5635730064709543,1.800010087096506,-0.2364370806255515,0.3345730064709542,0.3474637249026541,66.59102360099146,5.373527694262832e-06,0.1160787003205194,0.0429449731281784,0.1929449731281785,2.2930599100380507,2.8563334707130212e-08,-3.700595385680572e-12,ok,refined
125.89254117941675,0.1258925411794167,0.1258925411794167,0.1182904108345788,0.2315803225566864,-0.2364747252414726,1.5635880661799564,1.8000627914214289,-0.2364747252414726,0.3345880661799563,0.3482379246729853,66.50060379671547,5.392797549588372e-06,0.1166522093191257,0.043505576800714,0.1935055768007141,2.293664104104262,2.8825492507462488e-08,-3.763656053479281e-12,ok,full
135.6136289666014,0.1356136289666014,0.1356136289666014,0.126820061242882,0.2384784910528013,-0.2377493266840225,1.564097968603328,1.8018472952873503,-0.2377493266840225,0.3350979686033279,0.3733485632735008,63.87556147580543,5.98062646152103e-06,0.1348640915948544,0.0625070203052273,0.2125070203052274,2.314037513406296,3.8582332192241513e-08,-6.164402321928719e-12,ok,refined
146.4322282312618,0.1464322282312618,0.1464322282312618,0.1362157294610563,0.2470831446501052,-0.2392885381291544,1.5647137248003071,1.8040022629294612,-0.2392885381291544,0.335713724800307,0.4010086920880714,61.61540872431754,6.565403559686345e-06,0.1539189820353775,0.0853114443250945,0.2353114443250947,2.338344063480901,5.2617808218165565e-08,-9.710454662581468e-12,ok,refined
158.11388300841892,0.1581138830084189,0.1581138830084189,0.1462474514767029,0.2573607442053601,-0.2410582604906896,1.5654216921495052,1.806479952640195,-0.2410582604906896,0.3364216921495051,0.4305413146479034,59.77608546483621,7.149960560039841e-06,0.1731734204834609,0.1118870943589792,0.2618870943589793,2.3665681908332505,7.236228613804902e-08,-1.4776624368550983e-11,ok,refined
158.4893192461114,0.1584893192461113,0.1584893192461113,0.1465679209597481,0.2577047803608151,-0.2411162713318079,1.5654448989873126,1.806561170319121,-0.2411162713318079,0.3364448989873125,0.4314847523019728,59.725118671276135,7.168246475611507e-06,0.1737728036961784,0.1127745758035325,0.2627745758035326,2.36750901453991,7.308598322958141e-08,-1.496314183668801e-11,ok,full
170.72744369168004,0.17072744369168,0.17072744369168,0.1569486788835795,0.2692654807424771,-0.2430218923970459,1.5662072272543457,1.809229119651392,-0.2430218923970459,0.3372072272543456,0.4620449098872144,58.27690663407699,7.75409447429778e-06,0.1927716750524581,0.142816961868158,0.2928169618681583,2.3992912877696773,1.0010456819890981e-07,-2.1951329642888595e-11,ok,refined
184.3472532259788,0.1843472532259787,0.1843472532259787,0.1683530384114123,0.2826958078967759,-0.2451355523398893,1.567052774734936,1.8121883270748251,-0.2451355523398893,0.338052774734936,0.4956184723271223,57.03899747106048,8.396572471273896e-06,0.2129142678610748,0.1785869517329561,0.3285869517329559,2.436996436319572,1.388469982867767e-07,-3.199662756969701e-11,ok,refined
199.05358527674855,0.1990535852767485,0.1990535852767485,0.1804940212983184,0.2976516789968207,-0.2473742415982086,1.567948333466503,1.8153225750647115,-0.2473742415982086,0.3389483334665029,0.5313605976118077,56.01688953501856,9.131769438545067e-06,0.2336997868501197,0.2185365272630204,0.3685365272630204,2.479187078869403,1.9194802392533754e-07,-4.5713210994335896e-11,ok,refined
199.526231496888,0.1995262314968879,0.1995262314968879,0.1808812661794098,0.2981403154177732,-0.2474454722039351,1.567976828263444,1.8154223004673795,-0.2474454722039351,0.338976828263444,0.5325006169318864,55.98872676158967,9.157685092464552e-06,0.2343511438336408,0.2197958153997665,0.3697958153997663,2.480526679202212,1.938596825578589e-07,-4.6199488679121714e-11,ok,full
214.9331173541138,0.2149331173541137,0.2149331173541137,0.1934046143931507,0.3144300116019763,-0.249755600517566,1.5689009596689638,1.8186565601865297,-0.249755600517566,0.3399009596689637,0.5693683965020242,55.22435272728709,1.0200286340787368e-05,0.2549281846200039,0.2564360784094593,0.4064360784094594,2.5204605845084807,2.601181624551904e-07,-6.296874133226993e-11,ok,refined
232.0794416806389,0.2320794416806389,0.2320794416806389,0.2071168671639404,0.3333283374303083,-0.2522902199878276,1.569914889446098,1.8222051094339256,-0.2522902199878276,0.340914889446098,0.6097362201810619,54.66762944332323,1.204949830824001e-05,0.2763958332606706,0.2818914060598209,0.4318914060598209,2.551500672555319,2.994292208590088e-07,-8.22533152700089e-11,ok,refined
250.59361681363603,0.250593616813636,0.250593616813636,0.2216613889777778,0.3540304422168376,-0.2549068604151317,1.570961624302328,1.82586848471746,-0.2549068604151317,0.3419616243023278,0.6525541802851544,54.2530341407257,1.4937847320538278e-05,0.2985088002313782,0.2958200983844141,0.4458200983844141,2.572819423738808,2.98080811051448e-07,-1.0381961956795748e-10,ok,refined
251.1886431509581,0.251188643150958,0.251188643150958,0.222124383190155,0.3546947609033931,-0.2549882711364142,1.5709941909471177,1.825982462083532,-0.2549882711364142,0.3419941909471173,0.6539171998445276,54.24154021147076,1.5045950118218262e-05,0.2992073930014701,0.2961280014367879,0.446128001436788,2.5733752634715943,2.924802584002557e-07,-1.0453904408791459e-10,ok,full
270.5847632732318,0.2705847632732318,0.2705847632732318,0.2370667714623319,0.3762173822445301,-0.2575465010661309,1.572017554289577,1.829564055355708,-0.2575465010661309,0.3430175542895768,0.6979064483799613,53.90656342520367,1.9126573147572333e-05,0.3216699395752008,0.3033251018476749,0.4533251018476749,2.588757929459903,2.9876670010475697e-07,-1.2917178437987786e-10,ok,refined
292.1707066867587,0.2921707066867587,0.2921707066867587,0.2533589315291075,0.3997735910719042,-0.2601838543736277,1.5730725640544756,1.8332564184281035,-0.2601838543736277,0.3440725640544755,0.7458693218712715,53.59834214241896,2.509672008358046e-05,0.3460706340952624,0.3072516203549241,0.4572516203549241,2.6017119707060936,2.995629556479856e-07,-1.5978818268536088e-10,ok,refined
315.4786722400966,0.3154786722400965,0.3154786722400965,0.2705603718123166,0.4246726586665824,-0.2628077160526566,1.5741221720433691,1.8369298880960256,-0.2628077160526566,0.345122172043369,0.7965090467935892,53.316740139504525,3.3595170022317954e-05,0.3718027929767015,0.3090238516833814,0.4590238516833814,2.6128103484613794,2.992926579201116e-07,-1.9717028010290957e-10,ok,refined
316.2277660168379,0.3162277660168379,0.3162277660168379,0.2711065858899754,0.4254634270502773,-0.2628885046448279,1.5741544893582384,1.8370429940030664,-0.2628885046448279,0.3451544893582383,0.7981170592731219,53.30839907591555,3.390860477193561e-05,0.3726197236379177,0.309053947287884,0.459053947287884,2.613130765375969,2.9605851053330064e-07,-1.9845103338411718e-10,ok,full
340.6460345289806,0.3406460345289805,0.3406460345289805,0.2886893569421301,0.4509176213479199,-0.2654118604433275,1.5751638882949297,1.840575748738257,-0.2654118604433275,0.3461638882949294,0.8498793928215715,53.05666017514418,4.568991067392957e-05,0.398916081587277,0.3094465687645621,0.4594465687645621,2.622627305069922,2.9917792227840844e-07,-2.4299318113207846e-10,ok,refined
367.8211272298206,0.3678211272298206,0.3678211272298206,0.3077590063207254,0.4785176981149058,-0.2679918051841811,1.5761959201966815,1.8441877253808627,-0.2679918051841811,0.3471959201966814,0.9060189824720816,52.81541638446311,6.284634426185196e-05,0.4274384380428357,0.3090253871174846,0.4590253871174846,2.6314862315849274,2.960052605469958e-07,-2.992184278127752e-10,ok,refined
397.1641173621407,0.3971641173621407,0.3971641173621407,0.327776307000109,0.5074782654022094,-0.2705436247669555,1.5772166978699027,1.8477603226368584,-0.2705436247669555,0.3482166978699026,0.964948385091977,52.591234229988125,8.70207197989032e-05,0.4573830990067875,0.3080932538695902,0.4580932538695902,2.6395882678470333,2.994157728483443e-07,-3.68188146637749e-10,ok,refined
398.10717055349727,0.3981071705534973,0.3981071705534973,0.3284099508721994,0.5083948032653243,-0.2706219866608497,1.5772480441045211,1.8478700307653708,-0.2706219866608497,0.348248044104521,0.9668137842011832,52.58456298131688,8.790530331890506e-05,0.4583310756695952,0.3080589090694053,0.4580589090694054,2.639828154625653,2.983703367836543e-07,-3.705515894125711e-10,ok,full
428.847949295447,0.428847949295447,0.428847949295447,0.3487410539653583,0.5377958689202671,-0.2730635113278816,1.5782246984746966,1.8512882098025785,-0.2730635113278816,0.3492246984746965,1.026666997133001,52.38269764413179,0.0001207728581585,0.4887503553998474,0.306869020967854,0.4568690209678541,2.6470702073737926,2.966726794268437e-07,-4.527214159111281e-10,ok,refined
463.0593640643967,0.4630593640643967,0.4630593640643967,0.3706447296876073,0.5694552372832777,-0.2755476182806206,1.579218383660631,1.854766001941252,-0.2755476182806206,0.3502183836606309,1.0911497436414463,52.18855071008491,0.0001674031086723,0.5215271033051186,0.3054922855064236,0.4554922855064236,2.654031927028188,2.966277414001453e-07,-5.562243998724624e-10,ok,refined
500.0,0.5,0.5,0.3934693402873666,0.6024270596621213,-0.2779920085149559,1.5801961788463637,1.8581881873613195,-0.2779920085149559,0.3511961788463635,1.1583436520119608,52.00762818665672,0.0002311187922546,0.5556854736258646,0.3040483415803365,0.4540483415803366,2.660550021417728,2.979760369298693e-07,-6.827987064639274e-10,ok,refined
501.1872336272724,0.5011872336272724,0.5011872336272724,0.3941890065919983,0.6034663448419351,-0.2780668639666743,1.5802261221848903,1.858292986151565,-0.2780668639666743,0.3512261221848902,1.1604622945850471,52.00223632063115,0.0002334137801981,0.5567625360316268,0.3040032586942038,0.4540032586942039,2.6607450510591035,2.981131027675076e-07,-6.871276880815458e-10,ok,full
630.9573444801932,0.6309573444801931,0.6309573444801931,0.4679178288294141,0.7098198330305678,-0.2851161227899542,1.5830459251911084,1.8681620479810623,-0.2851161227899542,0.3540459251911083,1.3775143097348306,51.52903516241563,0.00059035470254,0.6671041221280563,0.2996669093856632,0.4496669093856632,2.6781574681921505,2.999790544942083e-07,-1.2633369905756806e-09,ok,full
794.3282347242816,0.7943282347242817,0.7943282347242817,0.5481153065695885,0.8251602586593016,-0.2916549467040317,1.5856615321332164,1.877316478837248,-0.2916549467040317,0.3566615321332163,1.6136095520727871,51.13754176772995,0.0013929779375051,0.7870563157057451,0.2956164783113887,0.4456164783113885,2.6931824338960904,2.9867277123527765e-07,-2.297646517490648e-09,ok,full
1000.0,1.0,1.0,0.6321205588285577,0.9453855415407644,-0.297561862930972,1.588024358241675,1.8855862211726475,-0.297561862930972,0.3590243582416752,1.860914591440716,50.8021994071662,0.0030716248527982,0.9124574254594976,0.2919725464136063,0.4419725464136064,2.7064336362282244,2.9891780125305135e-07,-4.123446473158765e-09,ok,full
1258.9254117941673,1.2589254117941673,1.2589254117941673,0.7160409983968387,1.0644566216558666,-0.3027136510891006,1.590085118716963,1.8927987698060635,-0.3027136510891006,0.3610851187169628,2.1079699487322814,50.49676454334767,0.0063737698577041,1.037139557947103,0.2888047440036227,0.4388047440036228,2.718259915469863,2.986439778359761e-07,-7.283924574608136e-09,ok,full
1584.8931924611138,1.5848931924611138,1.5848931924611138,0.7950303157447712,1.1747268295108255,-0.306994459615099,1.5917974755071251,1.898791935122224,-0.306994459615099,0.362797475507125,2.340508459254885,50.19109522401841,0.0125288718557983,1.15325275915183,0.2861762321313766,0.4361762321313764,2.7288648949942447,2.998478046071911e-07,-1.2635686275075386e-08,ok,full
1995.262314968881,1.9952623149688808,1.9952623149688808,0.8640220195715287,1.2679121371225983,-0.31030962796788,1.5931235663663157,1.903433194334196,-0.31030962796788,0.3641235663663156,2.5436147600173484,49.84686191685531,0.0234556288982436,1.252246996145247,0.2841385716609268,0.4341385716609268,2.7383744462981587,2.974889151337693e-07,-2.1487403856212953e-08,ok,full
2511.886431509582,2.5118864315095824,2.5118864315095824,0.918884923215678,1.3366515251480409,-0.3126024939438677,1.5940407279308386,1.9066432218747065,-0.3126024939438677,0.3650407279308385,2.7051269533707893,49.411785405578605,0.0420092640727586,1.3264661677287315,0.2827216878891098,0.4327216878891098,2.7468786871241573,2.972356609044695e-07,-3.578742102661181e-08,ok,full
3162.277660168379,3.162277660168379,3.162277660168379,0.957670780376795,1.376169332046412,-0.3138678416183292,1.5945468750151215,1.9084147166334509,-0.3138678416183292,0.3655468750151214,2.81930955117526,48.812282123214914,0.0722782856664044,1.370861939302103,0.2819257527975459,0.4319257527975459,2.7544576917711376,2.99742413267801e-07,-5.8396596003262864e-08,ok,full
3981.071705534973,3.981071705534973,3.981071705534973,0.9813343754384812,1.3851291073381664,-0.3141496752742642,1.594659610228177,1.9088092855024408,-0.3141496752742642,0.3656596102281768,2.888973365650529,47.94537477593767,0.1199445553641996,1.3838997122995225,0.2817223673692992,0.4317223673692992,2.7611897629928057,2.9952065128143173e-07,-9.351359331333242e-08,ok,full
5011.872336272724,5.011872336272724,5.011872336272724,0.993341575182368,1.364872886639092,-0.3135098803406044,1.5944036882617485,1.9079135686023527,-0.3135098803406044,0.3654036882617482,2.9243216435916084,46.67314519352171,0.1926230643111597,1.3668257073739625,0.2820729904187113,0.4320729904187114,2.7671372697450067,2.997510104276368e-07,-1.4732605890799277e-07,ok,full
6309.573444801936,6.309573444801935,6.309573444801935,0.9981811911038428,1.3172881782241066,-0.3119687638222968,1.59378723177364,1.905755995595937,-0.3119687638222968,0.3647872317736398,2.93856910281352,44.8275378980496,0.2997580564981709,1.3215228909835377,0.2829640139599996,0.4329640139599996,2.77231208997026,2.999792294538257e-07,-2.289229552587813e-07,ok,full
7943.28234724282,7.94328234724282,7.94328234724282,0.9996449607982932,1.2430337400231102,-0.3094490185524645,1.5927793166792568,1.9022283352317213,-0.3094490185524645,0.3637793166792566,2.9428783288699534,42.2387065013465,0.4511440034626012,1.2487006205408615,0.2844398109967435,0.4344398109967435,2.7766401809605203,2.99007626568964e-07,-3.515661965991512e-07,ok,full
10000.0,10.0,10.0,0.9999546000702376,1.1421629305933236,-0.3057735998304076,1.5913091224338651,1.8970827222642728,-0.3057735998304076,0.362309122433865,2.943789883210651,38.7990643322553,0.6531349299046552,1.1484920762215174,0.2866038932079801,0.4366038932079801,2.7799562159724367,2.999907151212527e-07,-5.350884517696386e-07,ok,full
