thickness_nm,thickness_um,alpha_L,absorbed_fraction,J_OWS_mA_cm2,U_H_V_vs_RHE,U_O_V_vs_RHE,contact_separation_V,eta_H_V,eta_O_V,Jgen_mA_cm2,utilization_percent,SRH_mA_cm2,counterflow_mA_cm2,band_bending_H_V,band_bending_O_V,QFL_center_split_V,BVP_residual,current_budget_residual_A_m2,status
158.11388300841892,0.15811388300841894,0.15811388300841894,0.14624745147670293,0.25736074420536015,-0.24105826049068968,1.5654216921495052,1.806479952640195,-0.24105826049068968,0.3364216921495051,0.43054131464790346,59.77608546483621,7.149960560039841e-06,0.17317342048346093,0.11188709435897926,0.2618870943589793,2.3665681908332505,7.236228613804902e-08,-1.4776624368550983e-11,ok
170.72744369168004,0.17072744369168005,0.17072744369168005,0.15694867888357955,0.2692654807424771,-0.24302189239704597,1.5662072272543457,1.8092291196513917,-0.24302189239704597,0.3372072272543456,0.4620449098872144,58.27690663407699,7.75409447429778e-06,0.19277167505245815,0.14281696186815807,0.2928169618681583,2.3992912877696773,1.0010456819890981e-07,-2.1951329642888595e-11,ok
184.34725322597876,0.18434725322597875,0.18434725322597875,0.16835303841141236,0.28269580789677595,-0.24513555233988935,1.567052774734936,1.8121883270748254,-0.24513555233988935,0.338052774734936,0.49561847232712236,57.03899747106048,8.396572471273896e-06,0.21291426786107484,0.17858695173295613,0.32858695173295593,2.4369964363195717,1.388469982867767e-07,-3.199662756969701e-11,ok
199.05358527674858,0.19905358527674857,0.19905358527674857,0.18049402129831849,0.29765167899682077,-0.24737424159820864,1.567948333466503,1.8153225750647115,-0.24737424159820864,0.3389483334665029,0.5313605976118077,56.016889535018564,9.131769438545067e-06,0.2336997868501197,0.21853652726302042,0.36853652726302044,2.479187078869403,1.9194802392533751e-07,-4.5713210994335896e-11,ok
214.9331173541138,0.21493311735411377,0.21493311735411377,0.1934046143931507,0.3144300116019763,-0.24975560051756607,1.5689009596689638,1.8186565601865299,-0.24975560051756607,0.3399009596689637,0.5693683965020242,55.224352727287084,1.0200286340787368e-05,0.2549281846200039,0.25643607840945937,0.4064360784094594,2.5204605845084807,2.6011816245519035e-07,-6.296874133226993e-11,ok
232.0794416806389,0.2320794416806389,0.2320794416806389,0.2071168671639404,0.3333283374303083,-0.2522902199878276,1.5699148894460981,1.8222051094339258,-0.2522902199878276,0.34091488944609805,0.6097362201810619,54.66762944332323,1.204949830824001e-05,0.27639583326067063,0.2818914060598209,0.4318914060598209,2.551500672555319,2.994292208590088e-07,-8.22533152700089e-11,ok
250.59361681363603,0.250593616813636,0.250593616813636,0.22166138897777787,0.3540304422168376,-0.2549068604151317,1.5709616243023279,1.8258684847174596,-0.2549068604151317,0.3419616243023278,0.6525541802851544,54.2530341407257,1.4937847320538278e-05,0.2985088002313782,0.29582009838441414,0.44582009838441417,2.572819423738808,2.98080811051448e-07,-1.0381961956795749e-10,ok
270.5847632732318,0.2705847632732318,0.2705847632732318,0.2370667714623319,0.3762173822445301,-0.2575465010661309,1.572017554289577,1.8295640553557078,-0.2575465010661309,0.3430175542895768,0.6979064483799613,53.906563425203665,1.9126573147572333e-05,0.3216699395752008,0.3033251018476749,0.45332510184767494,2.588757929459903,2.9876670010475697e-07,-1.2917178437987786e-10,ok
292.1707066867587,0.2921707066867587,0.2921707066867587,0.2533589315291075,0.39977359107190424,-0.26018385437362773,1.5730725640544756,1.8332564184281033,-0.26018385437362773,0.3440725640544755,0.7458693218712715,53.59834214241896,2.509672008358046e-05,0.34607063409526245,0.30725162035492415,0.45725162035492417,2.6017119707060936,2.995629556479856e-07,-1.5978818268536088e-10,ok
315.4786722400966,0.31547867224009657,0.31547867224009657,0.2705603718123166,0.42467265866658244,-0.2628077160526566,1.5741221720433691,1.8369298880960256,-0.2628077160526566,0.34512217204336904,0.7965090467935892,53.316740139504525,3.3595170022317954e-05,0.37180279297670155,0.3090238516833814,0.45902385168338145,2.6128103484613794,2.992926579201116e-07,-1.971702801029096e-10,ok
340.6460345289806,0.34064603452898057,0.34064603452898057,0.28868935694213016,0.4509176213479199,-0.2654118604433275,1.5751638882949295,1.840575748738257,-0.2654118604433275,0.3461638882949294,0.8498793928215715,53.05666017514418,4.568991067392957e-05,0.398916081587277,0.3094465687645621,0.45944656876456214,2.622627305069922,2.9917792227840844e-07,-2.4299318113207846e-10,ok
367.8211272298206,0.36782112722982063,0.36782112722982063,0.3077590063207254,0.4785176981149058,-0.26799180518418114,1.5761959201966815,1.8441877253808627,-0.26799180518418114,0.34719592019668144,0.9060189824720816,52.81541638446311,6.284634426185196e-05,0.42743843804283577,0.3090253871174846,0.45902538711748464,2.6314862315849274,2.960052605469958e-07,-2.992184278127752e-10,ok
397.1641173621407,0.3971641173621407,0.3971641173621407,0.32777630700010907,0.5074782654022094,-0.27054362476695554,1.5772166978699027,1.8477603226368582,-0.27054362476695554,0.3482166978699026,0.964948385091977,52.591234229988125,8.70207197989032e-05,0.4573830990067875,0.3080932538695902,0.4580932538695902,2.6395882678470333,2.994157728483443e-07,-3.68188146637749e-10,ok
428.847949295447,0.428847949295447,0.428847949295447,0.34874105396535837,0.5377958689202671,-0.2730635113278816,1.5782246984746966,1.8512882098025782,-0.2730635113278816,0.3492246984746965,1.026666997133001,52.38269764413179,0.00012077285815859353,0.48875035539984746,0.30686902096785407,0.4568690209678541,2.6470702073737926,2.9667267942684367e-07,-4.5272141591112813e-10,ok
463.0593640643967,0.4630593640643967,0.4630593640643967,0.3706447296876073,0.5694552372832777,-0.27554761828062063,1.579218383660631,1.8547660019412517,-0.27554761828062063,0.35021838366063096,1.0911497436414463,52.18855071008491,0.0001674031086723007,0.5215271033051186,0.3054922855064236,0.4554922855064236,2.654031927028188,2.9662774140014523e-07,-5.562243998724625e-10,ok
500.0,0.5,0.5,0.3934693402873666,0.6024270596621213,-0.2779920085149559,1.5801961788463637,1.8581881873613195,-0.2779920085149559,0.35119617884636356,1.1583436520119608,52.00762818665672,0.00023111879225461203,0.5556854736258646,0.30404834158033656,0.4540483415803366,2.660550021417728,2.979760369298693e-07,-6.827987064639274e-10,ok
